"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","platform_code"
"100796_1",,"兎谷",,"32.839928","130.73076","100796_1",,"0",,,,
"100796_2",,"兎谷",,"32.839745","130.73077","100796_2",,"0",,,,
"100797_1",,"清水ヶ丘",,"32.842598","130.73553","100797_1",,"0",,,,
"100797_2",,"清水ヶ丘",,"32.842434","130.73557","100797_2",,"0",,,,
"100798_1",,"北清水ヶ丘",,"32.844418","130.73947","100798_1",,"0",,,,
"100798_2",,"北清水ヶ丘",,"32.844334","130.7396","100798_2",,"0",,,,
"100799_1",,"岩倉台入口",,"32.845264","130.74138","100799_1",,"0",,,,
"100799_2",,"岩倉台入口",,"32.845234","130.74168","100799_2",,"0",,,,
"100800_1",,"岩倉台南",,"32.842068","130.7449","100800_1",,"0",,,,
"100801_1",,"岩倉台北",,"32.844322","130.74579","100801_1",,"0",,,,
"100802_1",,"岩倉台公民館前",,"32.843704","130.74284","100802_1",,"0",,,,
"100803_1",,"北門",,"32.84765","130.73962","100803_1",,"0",,,,
"100804_1",,"山の下",,"32.84589","130.74062","100804_1",,"0",,,,
"100804_2",,"山の下",,"32.845627","130.7408","100804_2",,"0",,,,
"100805_1",,"麻生田",,"32.8473","130.74254","100805_1",,"0",,,,
"100805_2",,"麻生田",,"32.846874","130.74274","100805_2",,"0",,,,
"100806_1",,"北高入口",,"32.84482","130.74696","100806_1",,"0",,,,
"100806_2",,"北高入口",,"32.844543","130.74733","100806_2",,"0",,,,
"100807_1",,"楡木",,"32.84396","130.7495","100807_1",,"0",,,,
"100807_2",,"楡木",,"32.843884","130.7494","100807_2",,"0",,,,
"100808_1",,"団地中央口",,"32.843708","130.75546","100808_1",,"0",,,,
"100808_2",,"団地中央口",,"32.843624","130.75557","100808_2",,"0",,,,
"100809_1",,"楠団地入口",,"32.844288","130.75827","100809_1",,"0",,,,
"100809_2",,"楠団地入口",,"32.844273","130.7582","100809_2",,"0",,,,
"100810_1",,"楠団地（楡木経由）",,"32.84865","130.75766","100810_1",,"0",,,,
"100810_2",,"楠団地（楡木経由）",,"32.848618","130.75777","100810_2",,"0",,,,
"100811_1",,"楠五丁目",,"32.849804","130.75926","100811_1",,"0",,,,
"100811_2",,"楠五丁目",,"32.849625","130.75845","100811_2",,"0",,,,
"100812_1",,"希望ヶ丘",,"32.85068","130.76373","100812_1",,"0",,,,
"100812_2",,"希望ヶ丘",,"32.850327","130.76321","100812_2",,"0",,,,
"100813_1",,"沖畑団地",,"32.851707","130.76556","100813_1",,"0",,,,
"100813_2",,"沖畑団地",,"32.851788","130.76599","100813_2",,"0",,,,
"100814_1",,"武蔵小学校前",,"32.853268","130.76834","100814_1",,"0",,,,
"100814_2",,"武蔵小学校前",,"32.853245","130.76863","100814_2",,"0",,,,
"100815_1",,"武蔵ヶ丘中央",,"32.854244","130.77032","100815_1",,"0",,,,
"100815_2",,"武蔵ヶ丘中央",,"32.853848","130.76941","100815_2",,"0",,,,
"100816_1",,"武蔵ヶ丘四丁目",,"32.855507","130.77081","100816_1",,"0",,,,
"100816_2",,"武蔵ヶ丘四丁目",,"32.855286","130.77072","100816_2",,"0",,,,
"100817_1",,"武蔵ヶ丘（菊陽）",,"32.857784","130.77036","100817_1",,"0",,,,
"100817_2",,"武蔵ヶ丘（菊陽）",,"32.85873","130.77002","100817_2",,"0",,,,
