"fare_id","route_id","origin_id","destination_id","contains_id"
"10020_3561_1_370_20250315","10020_3561_1_20250315","100794_1","100820_1",
"10020_3421_1_370_20250315","10020_3421_1_20250315","100794_1","100821_1",
"10020_3441_1_370_20250315","10020_3441_1_20250315","100794_1","100821_1",
"10020_3531_1_370_20250315","10020_3531_1_20250315","100794_1","100821_1",
"10020_3561_1_370_20250315","10020_3561_1_20250315","100794_1","100821_1",
"10020_3421_1_370_20250315","10020_3421_1_20250315","100794_1","100822_1",
"10020_3441_1_370_20250315","10020_3441_1_20250315","100794_1","100822_1",
"10020_3531_1_370_20250315","10020_3531_1_20250315","100794_1","100822_1",
"10020_3561_1_370_20250315","10020_3561_1_20250315","100794_1","100822_1",
"10020_3421_1_370_20250315","10020_3421_1_20250315","100794_1","100823_1",
"10020_3441_1_370_20250315","10020_3441_1_20250315","100794_1","100823_1",
"10020_3531_1_370_20250315","10020_3531_1_20250315","100794_1","100823_1",
"10020_3561_1_370_20250315","10020_3561_1_20250315","100794_1","100823_1",
"10020_3421_1_370_20250315","10020_3421_1_20250315","100794_1","100824_1",
"10020_3441_1_370_20250315","10020_3441_1_20250315","100794_1","100824_1",
"10020_3531_1_370_20250315","10020_3531_1_20250315","100794_1","100824_1",
"10020_3561_1_370_20250315","10020_3561_1_20250315","100794_1","100824_1",
"10020_3421_1_390_20250315","10020_3421_1_20250315","100794_1","100825_1",
"10020_3441_1_390_20250315","10020_3441_1_20250315","100794_1","100825_1",
"10020_3531_1_390_20250315","10020_3531_1_20250315","100794_1","100825_1",
"10020_3561_1_390_20250315","10020_3561_1_20250315","100794_1","100825_1",
"10020_3421_1_390_20250315","10020_3421_1_20250315","100794_1","100826_1",
"10020_3441_1_390_20250315","10020_3441_1_20250315","100794_1","100826_1",
"10020_3531_1_390_20250315","10020_3531_1_20250315","100794_1","100826_1",
"10020_3561_1_390_20250315","10020_3561_1_20250315","100794_1","100826_1",
"10020_1541_1_230_20250315","10020_1541_1_20250315","100794_1","100830_1",
"10020_2541_1_230_20250315","10020_2541_1_20250315","100794_1","100830_1",
"10020_3441_1_230_20250315","10020_3441_1_20250315","100794_1","100830_1",
"10020_3561_1_230_20250315","10020_3561_1_20250315","100794_1","100830_1",
"10020_3841_1_230_20250315","10020_3841_1_20250315","100794_1","100830_1",
"10020_1541_1_270_20250315","10020_1541_1_20250315","100794_1","100831_1",
"10020_2541_1_270_20250315","10020_2541_1_20250315","100794_1","100831_1",
"10020_3441_1_270_20250315","10020_3441_1_20250315","100794_1","100831_1",
"10020_3561_1_270_20250315","10020_3561_1_20250315","100794_1","100831_1",
"10020_3841_1_270_20250315","10020_3841_1_20250315","100794_1","100831_1",
"10020_1541_1_270_20250315","10020_1541_1_20250315","100794_1","100832_1",
"10020_2541_1_270_20250315","10020_2541_1_20250315","100794_1","100832_1",
"10020_3441_1_270_20250315","10020_3441_1_20250315","100794_1","100832_1",
"10020_3561_1_270_20250315","10020_3561_1_20250315","100794_1","100832_1",
"10020_3841_1_270_20250315","10020_3841_1_20250315","100794_1","100832_1",
"10020_1541_1_270_20250315","10020_1541_1_20250315","100794_1","100833_1",
"10020_2541_1_270_20250315","10020_2541_1_20250315","100794_1","100833_1",
"10020_3441_1_270_20250315","10020_3441_1_20250315","100794_1","100833_1",
"10020_3561_1_270_20250315","10020_3561_1_20250315","100794_1","100833_1",
"10020_3841_1_270_20250315","10020_3841_1_20250315","100794_1","100833_1",
"10020_1591_1_330_20250315","10020_1591_1_20250315","100794_1","100834_1",
"10020_2591_1_330_20250315","10020_2591_1_20250315","100794_1","100834_1",
"10020_2601_1_330_20250315","10020_2601_1_20250315","100794_1","100834_1",
"10020_1591_1_370_20250315","10020_1591_1_20250315","100794_1","100835_1",
"10020_2591_1_370_20250315","10020_2591_1_20250315","100794_1","100835_1",
"10020_2601_1_370_20250315","10020_2601_1_20250315","100794_1","100835_1",
"10020_1591_1_390_20250315","10020_1591_1_20250315","100794_1","100838_1",
"10020_2591_1_390_20250315","10020_2591_1_20250315","100794_1","100838_1",
"10020_2601_1_390_20250315","10020_2601_1_20250315","100794_1","100838_1",
"10020_1591_1_410_20250315","10020_1591_1_20250315","100794_1","100839_1",
"10020_2591_1_410_20250315","10020_2591_1_20250315","100794_1","100839_1",
"10020_2601_1_410_20250315","10020_2601_1_20250315","100794_1","100839_1",
"10020_1591_1_370_20250315","10020_1591_1_20250315","100794_1","103527_2",
"10020_2591_1_370_20250315","10020_2591_1_20250315","100794_1","103527_2",
"10020_2601_1_370_20250315","10020_2601_1_20250315","100794_1","103527_2",
"10020_1361_1_370_20250315","10020_1361_1_20250315","100794_1","104850_1",
"10020_2331_1_370_20250315","10020_2331_1_20250315","100794_1","104850_1",
"10020_2361_1_740_20250315","10020_2361_1_20250315","100794_1","104850_1",
"10020_1541_1_270_20250315","10020_1541_1_20250315","100794_1","104910_1",
"10020_2541_1_270_20250315","10020_2541_1_20250315","100794_1","104910_1",
"10020_3441_1_270_20250315","10020_3441_1_20250315","100794_1","104910_1",
"10020_3561_1_270_20250315","10020_3561_1_20250315","100794_1","104910_1",
"10020_3841_1_270_20250315","10020_3841_1_20250315","100794_1","104910_1",
"10020_1362_2_290_20250315","10020_1362_2_20250315","100795_2","100001_1",
"10020_1522_2_290_20250315","10020_1522_2_20250315","100795_2","100001_1",
"10020_1542_2_290_20250315","10020_1542_2_20250315","100795_2","100001_1",
"10020_1592_2_290_20250315","10020_1592_2_20250315","100795_2","100001_1",
"10020_2332_2_290_20250315","10020_2332_2_20250315","100795_2","100001_1",
"10020_2532_2_290_20250315","10020_2532_2_20250315","100795_2","100001_1",
"10020_2542_2_290_20250315","10020_2542_2_20250315","100795_2","100001_1",
"10020_2592_2_290_20250315","10020_2592_2_20250315","100795_2","100001_1",
"10020_2602_2_290_20250315","10020_2602_2_20250315","100795_2","100001_1",
"10020_3422_2_290_20250315","10020_3422_2_20250315","100795_2","100001_1",
"10020_3442_2_290_20250315","10020_3442_2_20250315","100795_2","100001_1",
"10020_3532_2_290_20250315","10020_3532_2_20250315","100795_2","100001_1",
"10020_3562_2_290_20250315","10020_3562_2_20250315","100795_2","100001_1",
"10020_3812_2_290_20250315","10020_3812_2_20250315","100795_2","100001_1",
"10020_3842_2_290_20250315","10020_3842_2_20250315","100795_2","100001_1",
"10020_1362_2_330_20250315","10020_1362_2_20250315","100795_2","100002_3",
"10020_1522_2_330_20250315","10020_1522_2_20250315","100795_2","100002_3",
"10020_1542_2_330_20250315","10020_1542_2_20250315","100795_2","100002_3",
"10020_1592_2_330_20250315","10020_1592_2_20250315","100795_2","100002_3",
"10020_3422_2_330_20250315","10020_3422_2_20250315","100795_2","100002_3",
"10020_3442_2_330_20250315","10020_3442_2_20250315","100795_2","100002_3",
"10020_2332_2_330_20250315","10020_2332_2_20250315","100795_2","100002_23",
"10020_2532_2_330_20250315","10020_2532_2_20250315","100795_2","100002_23",
"10020_2542_2_330_20250315","10020_2542_2_20250315","100795_2","100002_23",
"10020_2592_2_330_20250315","10020_2592_2_20250315","100795_2","100002_23",
"10020_2602_2_330_20250315","10020_2602_2_20250315","100795_2","100002_23",
"10020_3532_2_330_20250315","10020_3532_2_20250315","100795_2","100002_23",
"10020_3562_2_330_20250315","10020_3562_2_20250315","100795_2","100002_23",
"10020_3812_2_330_20250315","10020_3812_2_20250315","100795_2","100002_23",
"10020_3842_2_330_20250315","10020_3842_2_20250315","100795_2","100002_23",
"10020_1362_2_290_20250315","10020_1362_2_20250315","100795_2","100003_1",
"10020_1522_2_290_20250315","10020_1522_2_20250315","100795_2","100003_1",
"10020_1542_2_290_20250315","10020_1542_2_20250315","100795_2","100003_1",
"10020_1592_2_290_20250315","10020_1592_2_20250315","100795_2","100003_1",
"10020_2332_2_290_20250315","10020_2332_2_20250315","100795_2","100003_1",
"10020_2532_2_290_20250315","10020_2532_2_20250315","100795_2","100003_1",
"10020_2542_2_290_20250315","10020_2542_2_20250315","100795_2","100003_1",
"10020_2592_2_290_20250315","10020_2592_2_20250315","100795_2","100003_1",
"10020_2602_2_290_20250315","10020_2602_2_20250315","100795_2","100003_1",
"10020_3422_2_290_20250315","10020_3422_2_20250315","100795_2","100003_1",
"10020_3442_2_290_20250315","10020_3442_2_20250315","100795_2","100003_1",
"10020_3532_2_290_20250315","10020_3532_2_20250315","100795_2","100003_1",
"10020_3562_2_290_20250315","10020_3562_2_20250315","100795_2","100003_1",
"10020_3812_2_290_20250315","10020_3812_2_20250315","100795_2","100003_1",
"10020_3842_2_290_20250315","10020_3842_2_20250315","100795_2","100003_1",
"10020_1362_2_270_20250315","10020_1362_2_20250315","100795_2","100004_4",
"10020_1522_2_270_20250315","10020_1522_2_20250315","100795_2","100004_4",
"10020_1542_2_270_20250315","10020_1542_2_20250315","100795_2","100004_4",
"10020_1592_2_270_20250315","10020_1592_2_20250315","100795_2","100004_4",
"10020_2332_2_270_20250315","10020_2332_2_20250315","100795_2","100004_4",
"10020_2532_2_270_20250315","10020_2532_2_20250315","100795_2","100004_4",
"10020_2542_2_270_20250315","10020_2542_2_20250315","100795_2","100004_4",
"10020_2592_2_270_20250315","10020_2592_2_20250315","100795_2","100004_4",
"10020_2602_2_270_20250315","10020_2602_2_20250315","100795_2","100004_4",
"10020_3422_2_270_20250315","10020_3422_2_20250315","100795_2","100004_4",
"10020_3442_2_270_20250315","10020_3442_2_20250315","100795_2","100004_4",
"10020_3532_2_270_20250315","10020_3532_2_20250315","100795_2","100004_4",
"10020_3562_2_270_20250315","10020_3562_2_20250315","100795_2","100004_4",
"10020_3812_2_270_20250315","10020_3812_2_20250315","100795_2","100004_4",
"10020_3842_2_270_20250315","10020_3842_2_20250315","100795_2","100004_4",
"10020_1362_2_350_20250315","10020_1362_2_20250315","100795_2","100300_2",
"10020_1522_2_350_20250315","10020_1522_2_20250315","100795_2","100300_2",
"10020_1542_2_350_20250315","10020_1542_2_20250315","100795_2","100300_2",
"10020_1592_2_350_20250315","10020_1592_2_20250315","100795_2","100300_2",
"10020_3422_2_350_20250315","10020_3422_2_20250315","100795_2","100300_2",
"10020_3442_2_350_20250315","10020_3442_2_20250315","100795_2","100300_2",
"10020_1522_2_420_20250315","10020_1522_2_20250315","100795_2","100339_1",
"10020_1542_2_420_20250315","10020_1542_2_20250315","100795_2","100339_1",
"10020_1592_2_420_20250315","10020_1592_2_20250315","100795_2","100339_1",
"10020_3422_2_420_20250315","10020_3422_2_20250315","100795_2","100339_1",
"10020_3442_2_420_20250315","10020_3442_2_20250315","100795_2","100339_1",
"10020_1362_2_420_20250315","10020_1362_2_20250315","100795_2","100339_5",
"10020_1362_2_400_20250315","10020_1362_2_20250315","100795_2","100341_2",
"10020_1522_2_400_20250315","10020_1522_2_20250315","100795_2","100341_2",
"10020_1542_2_400_20250315","10020_1542_2_20250315","100795_2","100341_2",
"10020_1592_2_400_20250315","10020_1592_2_20250315","100795_2","100341_2",
"10020_3422_2_400_20250315","10020_3422_2_20250315","100795_2","100341_2",
"10020_3442_2_400_20250315","10020_3442_2_20250315","100795_2","100341_2",
"10020_1362_2_400_20250315","10020_1362_2_20250315","100795_2","100342_2",
"10020_1522_2_400_20250315","10020_1522_2_20250315","100795_2","100342_2",
"10020_1542_2_400_20250315","10020_1542_2_20250315","100795_2","100342_2",
"10020_1592_2_400_20250315","10020_1592_2_20250315","100795_2","100342_2",
"10020_3422_2_400_20250315","10020_3422_2_20250315","100795_2","100342_2",
"10020_3442_2_400_20250315","10020_3442_2_20250315","100795_2","100342_2",
"10020_1362_2_400_20250315","10020_1362_2_20250315","100795_2","100343_2",
"10020_1522_2_400_20250315","10020_1522_2_20250315","100795_2","100343_2",
"10020_1542_2_400_20250315","10020_1542_2_20250315","100795_2","100343_2",
"10020_1592_2_400_20250315","10020_1592_2_20250315","100795_2","100343_2",
"10020_3422_2_400_20250315","10020_3422_2_20250315","100795_2","100343_2",
"10020_3442_2_400_20250315","10020_3442_2_20250315","100795_2","100343_2",
"10020_1362_2_420_20250315","10020_1362_2_20250315","100795_2","100520_2",
"10020_1522_2_420_20250315","10020_1522_2_20250315","100795_2","100520_2",
"10020_1542_2_420_20250315","10020_1542_2_20250315","100795_2","100520_2",
"10020_1592_2_420_20250315","10020_1592_2_20250315","100795_2","100520_2",
"10020_3422_2_420_20250315","10020_3422_2_20250315","100795_2","100520_2",
"10020_3442_2_420_20250315","10020_3442_2_20250315","100795_2","100520_2",
"10020_1362_2_470_20250315","10020_1362_2_20250315","100795_2","100531_2",
"10020_1362_2_220_20250315","10020_1362_2_20250315","100795_2","100578_1",
"10020_1522_2_220_20250315","10020_1522_2_20250315","100795_2","100578_1",
"10020_1542_2_220_20250315","10020_1542_2_20250315","100795_2","100578_1",
"10020_1592_2_220_20250315","10020_1592_2_20250315","100795_2","100578_1",
"10020_2332_2_220_20250315","10020_2332_2_20250315","100795_2","100578_1",
"10020_2532_2_220_20250315","10020_2532_2_20250315","100795_2","100578_1",
"10020_2542_2_220_20250315","10020_2542_2_20250315","100795_2","100578_1",
"10020_2592_2_220_20250315","10020_2592_2_20250315","100795_2","100578_1",
"10020_2602_2_220_20250315","10020_2602_2_20250315","100795_2","100578_1",
"10020_3422_2_220_20250315","10020_3422_2_20250315","100795_2","100578_1",
"10020_3442_2_220_20250315","10020_3442_2_20250315","100795_2","100578_1",
"10020_3532_2_220_20250315","10020_3532_2_20250315","100795_2","100578_1",
"10020_3562_2_220_20250315","10020_3562_2_20250315","100795_2","100578_1",
"10020_3812_2_220_20250315","10020_3812_2_20250315","100795_2","100578_1",
"10020_3842_2_220_20250315","10020_3842_2_20250315","100795_2","100578_1",
"10020_1362_2_270_20250315","10020_1362_2_20250315","100795_2","100582_1",
"10020_1522_2_270_20250315","10020_1522_2_20250315","100795_2","100582_1",
"10020_1542_2_270_20250315","10020_1542_2_20250315","100795_2","100582_1",
"10020_1592_2_270_20250315","10020_1592_2_20250315","100795_2","100582_1",
"10020_2332_2_270_20250315","10020_2332_2_20250315","100795_2","100582_1",
"10020_2532_2_270_20250315","10020_2532_2_20250315","100795_2","100582_1",
"10020_2542_2_270_20250315","10020_2542_2_20250315","100795_2","100582_1",
"10020_2592_2_270_20250315","10020_2592_2_20250315","100795_2","100582_1",
"10020_2602_2_270_20250315","10020_2602_2_20250315","100795_2","100582_1",
"10020_3422_2_270_20250315","10020_3422_2_20250315","100795_2","100582_1",
"10020_3442_2_270_20250315","10020_3442_2_20250315","100795_2","100582_1",
"10020_3532_2_270_20250315","10020_3532_2_20250315","100795_2","100582_1",
"10020_3562_2_270_20250315","10020_3562_2_20250315","100795_2","100582_1",
"10020_3812_2_270_20250315","10020_3812_2_20250315","100795_2","100582_1",
"10020_3842_2_270_20250315","10020_3842_2_20250315","100795_2","100582_1",
"10020_1362_2_440_20250315","10020_1362_2_20250315","100795_2","100613_2",
"10020_1362_2_440_20250315","10020_1362_2_20250315","100795_2","100664_2",
"10020_1362_2_470_20250315","10020_1362_2_20250315","100795_2","100695_2",
"10020_1362_2_240_20250315","10020_1362_2_20250315","100795_2","100696_1",
"10020_1522_2_240_20250315","10020_1522_2_20250315","100795_2","100696_1",
"10020_1542_2_240_20250315","10020_1542_2_20250315","100795_2","100696_1",
"10020_1592_2_240_20250315","10020_1592_2_20250315","100795_2","100696_1",
"10020_2332_2_240_20250315","10020_2332_2_20250315","100795_2","100696_1",
"10020_2532_2_240_20250315","10020_2532_2_20250315","100795_2","100696_1",
"10020_2542_2_240_20250315","10020_2542_2_20250315","100795_2","100696_1",
"10020_2592_2_240_20250315","10020_2592_2_20250315","100795_2","100696_1",
"10020_2602_2_240_20250315","10020_2602_2_20250315","100795_2","100696_1",
"10020_3422_2_240_20250315","10020_3422_2_20250315","100795_2","100696_1",
"10020_3442_2_240_20250315","10020_3442_2_20250315","100795_2","100696_1",
"10020_3532_2_240_20250315","10020_3532_2_20250315","100795_2","100696_1",
"10020_3562_2_240_20250315","10020_3562_2_20250315","100795_2","100696_1",
"10020_3812_2_240_20250315","10020_3812_2_20250315","100795_2","100696_1",
"10020_3842_2_240_20250315","10020_3842_2_20250315","100795_2","100696_1",
"10020_1362_2_470_20250315","10020_1362_2_20250315","100795_2","100730_2",
"10020_1362_2_210_20250315","10020_1362_2_20250315","100795_2","100761_2",
"10020_1522_2_210_20250315","10020_1522_2_20250315","100795_2","100761_2",
"10020_1542_2_210_20250315","10020_1542_2_20250315","100795_2","100761_2",
"10020_1592_2_210_20250315","10020_1592_2_20250315","100795_2","100761_2",
"10020_2332_2_210_20250315","10020_2332_2_20250315","100795_2","100761_2",
"10020_2532_2_210_20250315","10020_2532_2_20250315","100795_2","100761_2",
"10020_2542_2_210_20250315","10020_2542_2_20250315","100795_2","100761_2",
"10020_2592_2_210_20250315","10020_2592_2_20250315","100795_2","100761_2",
"10020_2602_2_210_20250315","10020_2602_2_20250315","100795_2","100761_2",
"10020_3422_2_210_20250315","10020_3422_2_20250315","100795_2","100761_2",
"10020_3442_2_210_20250315","10020_3442_2_20250315","100795_2","100761_2",
"10020_3532_2_210_20250315","10020_3532_2_20250315","100795_2","100761_2",
"10020_3562_2_210_20250315","10020_3562_2_20250315","100795_2","100761_2",
"10020_3812_2_210_20250315","10020_3812_2_20250315","100795_2","100761_2",
"10020_3842_2_210_20250315","10020_3842_2_20250315","100795_2","100761_2",
"10020_1362_2_210_20250315","10020_1362_2_20250315","100795_2","100762_2",
"10020_1522_2_210_20250315","10020_1522_2_20250315","100795_2","100762_2",
"10020_1542_2_210_20250315","10020_1542_2_20250315","100795_2","100762_2",
"10020_1592_2_210_20250315","10020_1592_2_20250315","100795_2","100762_2",
"10020_2332_2_210_20250315","10020_2332_2_20250315","100795_2","100762_2",
"10020_2532_2_210_20250315","10020_2532_2_20250315","100795_2","100762_2",
"10020_2542_2_210_20250315","10020_2542_2_20250315","100795_2","100762_2",
"10020_2592_2_210_20250315","10020_2592_2_20250315","100795_2","100762_2",
"10020_2602_2_210_20250315","10020_2602_2_20250315","100795_2","100762_2",
"10020_3422_2_210_20250315","10020_3422_2_20250315","100795_2","100762_2",
"10020_3442_2_210_20250315","10020_3442_2_20250315","100795_2","100762_2",
"10020_3532_2_210_20250315","10020_3532_2_20250315","100795_2","100762_2",
"10020_3562_2_210_20250315","10020_3562_2_20250315","100795_2","100762_2",
"10020_3812_2_210_20250315","10020_3812_2_20250315","100795_2","100762_2",
"10020_3842_2_210_20250315","10020_3842_2_20250315","100795_2","100762_2",
"10020_1362_2_190_20250315","10020_1362_2_20250315","100795_2","100763_2",
"10020_1522_2_190_20250315","10020_1522_2_20250315","100795_2","100763_2",
"10020_1542_2_190_20250315","10020_1542_2_20250315","100795_2","100763_2",
"10020_1592_2_190_20250315","10020_1592_2_20250315","100795_2","100763_2",
"10020_2332_2_190_20250315","10020_2332_2_20250315","100795_2","100763_2",
"10020_2532_2_190_20250315","10020_2532_2_20250315","100795_2","100763_2",
"10020_2542_2_190_20250315","10020_2542_2_20250315","100795_2","100763_2",
"10020_2592_2_190_20250315","10020_2592_2_20250315","100795_2","100763_2",
"10020_2602_2_190_20250315","10020_2602_2_20250315","100795_2","100763_2",
"10020_3422_2_190_20250315","10020_3422_2_20250315","100795_2","100763_2",
"10020_3442_2_190_20250315","10020_3442_2_20250315","100795_2","100763_2",
"10020_3532_2_190_20250315","10020_3532_2_20250315","100795_2","100763_2",
"10020_3562_2_190_20250315","10020_3562_2_20250315","100795_2","100763_2",
"10020_3812_2_190_20250315","10020_3812_2_20250315","100795_2","100763_2",
"10020_3842_2_190_20250315","10020_3842_2_20250315","100795_2","100763_2",
"10020_1362_2_180_20250315","10020_1362_2_20250315","100795_2","100764_2",
"10020_1522_2_180_20250315","10020_1522_2_20250315","100795_2","100764_2",
"10020_1542_2_180_20250315","10020_1542_2_20250315","100795_2","100764_2",
"10020_1592_2_180_20250315","10020_1592_2_20250315","100795_2","100764_2",
"10020_2332_2_180_20250315","10020_2332_2_20250315","100795_2","100764_2",
"10020_2532_2_180_20250315","10020_2532_2_20250315","100795_2","100764_2",
"10020_2542_2_180_20250315","10020_2542_2_20250315","100795_2","100764_2",
"10020_2592_2_180_20250315","10020_2592_2_20250315","100795_2","100764_2",
"10020_2602_2_180_20250315","10020_2602_2_20250315","100795_2","100764_2",
"10020_3422_2_180_20250315","10020_3422_2_20250315","100795_2","100764_2",
"10020_3442_2_180_20250315","10020_3442_2_20250315","100795_2","100764_2",
"10020_3532_2_180_20250315","10020_3532_2_20250315","100795_2","100764_2",
"10020_3562_2_180_20250315","10020_3562_2_20250315","100795_2","100764_2",
"10020_3812_2_180_20250315","10020_3812_2_20250315","100795_2","100764_2",
"10020_3842_2_180_20250315","10020_3842_2_20250315","100795_2","100764_2",
"10020_1362_2_180_20250315","10020_1362_2_20250315","100795_2","100765_2",
"10020_1522_2_180_20250315","10020_1522_2_20250315","100795_2","100765_2",
"10020_1542_2_180_20250315","10020_1542_2_20250315","100795_2","100765_2",
"10020_1592_2_180_20250315","10020_1592_2_20250315","100795_2","100765_2",
"10020_2332_2_180_20250315","10020_2332_2_20250315","100795_2","100765_2",
"10020_2532_2_180_20250315","10020_2532_2_20250315","100795_2","100765_2",
"10020_2542_2_180_20250315","10020_2542_2_20250315","100795_2","100765_2",
"10020_2592_2_180_20250315","10020_2592_2_20250315","100795_2","100765_2",
"10020_2602_2_180_20250315","10020_2602_2_20250315","100795_2","100765_2",
"10020_3422_2_180_20250315","10020_3422_2_20250315","100795_2","100765_2",
"10020_3442_2_180_20250315","10020_3442_2_20250315","100795_2","100765_2",
"10020_3532_2_180_20250315","10020_3532_2_20250315","100795_2","100765_2",
"10020_3562_2_180_20250315","10020_3562_2_20250315","100795_2","100765_2",
"10020_3812_2_180_20250315","10020_3812_2_20250315","100795_2","100765_2",
"10020_3842_2_180_20250315","10020_3842_2_20250315","100795_2","100765_2",
"10020_1361_1_330_20250315","10020_1361_1_20250315","100795_1","100785_2",
"10020_2331_1_330_20250315","10020_2331_1_20250315","100795_1","100785_2",
"10020_3421_1_330_20250315","10020_3421_1_20250315","100795_1","100785_2",
"10020_3441_1_330_20250315","10020_3441_1_20250315","100795_1","100785_2",
"10020_3531_1_330_20250315","10020_3531_1_20250315","100795_1","100785_2",
"10020_3561_1_330_20250315","10020_3561_1_20250315","100795_1","100785_2",
"10020_2361_1_660_20250315","10020_2361_1_20250315","100795_1","100785_2",
"10020_1361_1_370_20250315","10020_1361_1_20250315","100795_1","100786_1",
"10020_2331_1_370_20250315","10020_2331_1_20250315","100795_1","100786_1",
"10020_2361_1_740_20250315","10020_2361_1_20250315","100795_1","100786_1",
"10020_1361_1_390_20250315","10020_1361_1_20250315","100795_1","100787_1",
"10020_2331_1_390_20250315","10020_2331_1_20250315","100795_1","100787_1",
"10020_2361_1_780_20250315","10020_2361_1_20250315","100795_1","100787_1",
"10020_1361_1_430_20250315","10020_1361_1_20250315","100795_1","100788_1",
"10020_2331_1_430_20250315","10020_2331_1_20250315","100795_1","100788_1",
"10020_2361_1_860_20250315","10020_2361_1_20250315","100795_1","100788_1",
"10020_1361_1_430_20250315","10020_1361_1_20250315","100795_1","100789_1",
"10020_2331_1_430_20250315","10020_2331_1_20250315","100795_1","100789_1",
"10020_2361_1_860_20250315","10020_2361_1_20250315","100795_1","100789_1",
"10020_1361_1_430_20250315","10020_1361_1_20250315","100795_1","100790_1",
"10020_2331_1_430_20250315","10020_2331_1_20250315","100795_1","100790_1",
"10020_2361_1_860_20250315","10020_2361_1_20250315","100795_1","100790_1",
"10020_1362_2_180_20250315","10020_1362_2_20250315","100795_2","100791_2",
"10020_1522_2_180_20250315","10020_1522_2_20250315","100795_2","100791_2",
"10020_1542_2_180_20250315","10020_1542_2_20250315","100795_2","100791_2",
"10020_1592_2_180_20250315","10020_1592_2_20250315","100795_2","100791_2",
"10020_2332_2_180_20250315","10020_2332_2_20250315","100795_2","100791_2",
"10020_2532_2_180_20250315","10020_2532_2_20250315","100795_2","100791_2",
"10020_2542_2_180_20250315","10020_2542_2_20250315","100795_2","100791_2",
"10020_2592_2_180_20250315","10020_2592_2_20250315","100795_2","100791_2",
"10020_2602_2_180_20250315","10020_2602_2_20250315","100795_2","100791_2",
"10020_3422_2_180_20250315","10020_3422_2_20250315","100795_2","100791_2",
"10020_3442_2_180_20250315","10020_3442_2_20250315","100795_2","100791_2",
"10020_3532_2_180_20250315","10020_3532_2_20250315","100795_2","100791_2",
"10020_3562_2_180_20250315","10020_3562_2_20250315","100795_2","100791_2",
"10020_3812_2_180_20250315","10020_3812_2_20250315","100795_2","100791_2",
"10020_3842_2_180_20250315","10020_3842_2_20250315","100795_2","100791_2",
"10020_1362_2_180_20250315","10020_1362_2_20250315","100795_2","100792_2",
"10020_1522_2_180_20250315","10020_1522_2_20250315","100795_2","100792_2",
"10020_1542_2_180_20250315","10020_1542_2_20250315","100795_2","100792_2",
"10020_1592_2_180_20250315","10020_1592_2_20250315","100795_2","100792_2",
"10020_2332_2_180_20250315","10020_2332_2_20250315","100795_2","100792_2",
"10020_2532_2_180_20250315","10020_2532_2_20250315","100795_2","100792_2",
"10020_2542_2_180_20250315","10020_2542_2_20250315","100795_2","100792_2",
"10020_2592_2_180_20250315","10020_2592_2_20250315","100795_2","100792_2",
"10020_2602_2_180_20250315","10020_2602_2_20250315","100795_2","100792_2",
"10020_3422_2_180_20250315","10020_3422_2_20250315","100795_2","100792_2",
"10020_3442_2_180_20250315","10020_3442_2_20250315","100795_2","100792_2",
"10020_3532_2_180_20250315","10020_3532_2_20250315","100795_2","100792_2",
"10020_3562_2_180_20250315","10020_3562_2_20250315","100795_2","100792_2",
"10020_3812_2_180_20250315","10020_3812_2_20250315","100795_2","100792_2",
"10020_3842_2_180_20250315","10020_3842_2_20250315","100795_2","100792_2",
"10020_1362_2_180_20250315","10020_1362_2_20250315","100795_2","100793_2",
"10020_1522_2_180_20250315","10020_1522_2_20250315","100795_2","100793_2",
"10020_1542_2_180_20250315","10020_1542_2_20250315","100795_2","100793_2",
"10020_1592_2_180_20250315","10020_1592_2_20250315","100795_2","100793_2",
"10020_2332_2_180_20250315","10020_2332_2_20250315","100795_2","100793_2",
"10020_2532_2_180_20250315","10020_2532_2_20250315","100795_2","100793_2",
"10020_2542_2_180_20250315","10020_2542_2_20250315","100795_2","100793_2",
"10020_2592_2_180_20250315","10020_2592_2_20250315","100795_2","100793_2",
"10020_2602_2_180_20250315","10020_2602_2_20250315","100795_2","100793_2",
"10020_3422_2_180_20250315","10020_3422_2_20250315","100795_2","100793_2",
"10020_3442_2_180_20250315","10020_3442_2_20250315","100795_2","100793_2",
"10020_3532_2_180_20250315","10020_3532_2_20250315","100795_2","100793_2",
"10020_3562_2_180_20250315","10020_3562_2_20250315","100795_2","100793_2",
"10020_3812_2_180_20250315","10020_3812_2_20250315","100795_2","100793_2",
"10020_3842_2_180_20250315","10020_3842_2_20250315","100795_2","100793_2",
"10020_1362_2_180_20250315","10020_1362_2_20250315","100795_2","100794_2",
"10020_1522_2_180_20250315","10020_1522_2_20250315","100795_2","100794_2",
"10020_1542_2_180_20250315","10020_1542_2_20250315","100795_2","100794_2",
"10020_1592_2_180_20250315","10020_1592_2_20250315","100795_2","100794_2",
"10020_2332_2_180_20250315","10020_2332_2_20250315","100795_2","100794_2",
"10020_2532_2_180_20250315","10020_2532_2_20250315","100795_2","100794_2",
"10020_2542_2_180_20250315","10020_2542_2_20250315","100795_2","100794_2",
"10020_2592_2_180_20250315","10020_2592_2_20250315","100795_2","100794_2",
"10020_2602_2_180_20250315","10020_2602_2_20250315","100795_2","100794_2",
"10020_3422_2_180_20250315","10020_3422_2_20250315","100795_2","100794_2",
"10020_3442_2_180_20250315","10020_3442_2_20250315","100795_2","100794_2",
