"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","jp_trip_desc","jp_trip_desc_symbol","jp_office_id"
"1_1091_1_20241231","1_3_20241231","3_301000122_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_3_20241231","3_301000008_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_3_20241231","3_301000561_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_3_20241231","3_301000049_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_3_20241231","3_301000010_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_4_20241231","4_501000020_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_4_20241231","4_501000033_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_4_20241231","4_501000044_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000107_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000101_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000220_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000160_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000093_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000078_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000285_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000186_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000416_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000196_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000270_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000314_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000412_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000321_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000183_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000195_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1091_1_20241231","1_5_20241231","5_401000236_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000159_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000208_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000085_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000304_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000108_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000221_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000423_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000268_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000275_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000295_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000440_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000278_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000168_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000768_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000315_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000106_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000235_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_1_20241231","1_101000142_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_2_20241231","2_201000125_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_2_20241231","2_201000121_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_2_20241231","2_201000117_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_2_20241231","2_201000203_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_2_20241231","2_201000056_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_2_20241231","2_201000205_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_2_20241231","2_201000308_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_2_20241231","2_201000058_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_2_20241231","2_201000107_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_2_20241231","2_201000082_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_2_20241231","2_201000075_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_2_20241231","2_201000142_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_2_20241231","2_201000137_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_3_20241231","3_301000107_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_3_20241231","3_301000163_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_3_20241231","3_301000047_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_3_20241231","3_301000086_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_3_20241231","3_301000090_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_3_20241231","3_301000132_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_3_20241231","3_301000048_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_3_20241231","3_301000161_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_3_20241231","3_301000009_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_3_20241231","3_301000114_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_3_20241231","3_301000120_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_3_20241231","3_301000004_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_4_20241231","4_501000008_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_4_20241231","4_501000015_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_4_20241231","4_501000043_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000159_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000208_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000085_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000304_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000108_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000221_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000423_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000268_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000275_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000295_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000440_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000278_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000168_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000768_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000315_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000418_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000235_20241231","蓮台寺入口",,,,,,,"1"
"1_1092_2_20241231","1_5_20241231","5_401000484_20241231","蓮台寺入口",,,,,,,"1"
"1_1111_1_20241231","1_1_20241231","1_101000169_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_1_20241231","1_101000218_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_1_20241231","1_101000022_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_1_20241231","1_101000114_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_1_20241231","1_101000143_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_2_20241231","2_201000003_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_2_20241231","2_201000132_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_2_20241231","2_201000002_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_2_20241231","2_201000138_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_3_20241231","3_301000115_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_3_20241231","3_301000095_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_4_20241231","4_501000019_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_4_20241231","4_501000056_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_4_20241231","4_501000059_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_5_20241231","5_401000169_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_5_20241231","5_401000218_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_5_20241231","5_401000441_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_5_20241231","5_401000430_20241231","菊池プラザ",,,,,,,"1"
"1_1111_1_20241231","1_5_20241231","5_401000546_20241231","菊池プラザ",,,,,,,"1"
"1_1112_2_20241231","1_1_20241231","1_101000219_20241231","熊本駅前",,,,,,,"1"
"1_1112_2_20241231","1_1_20241231","1_101000179_20241231","熊本駅前",,,,,,,"1"
"1_1112_2_20241231","1_1_20241231","1_101000170_20241231","熊本駅前",,,,,,,"1"
"1_1112_2_20241231","1_2_20241231","2_201000099_20241231","熊本駅前",,,,,,,"1"
"1_1112_2_20241231","1_2_20241231","2_201000103_20241231","熊本駅前",,,,,,,"1"
"1_1112_2_20241231","1_2_20241231","2_201000109_20241231","熊本駅前",,,,,,,"1"
"1_1112_2_20241231","1_2_20241231","2_201000004_20241231","熊本駅前",,,,,,,"1"
"1_1112_2_20241231","1_3_20241231","3_301000084_20241231","熊本駅前",,,,,,,"1"
"1_1112_2_20241231","1_4_20241231","4_501000007_20241231","熊本駅前",,,,,,,"1"
"1_1112_2_20241231","1_5_20241231","5_401000219_20241231","熊本駅前",,,,,,,"1"
"1_1112_2_20241231","1_5_20241231","5_401000436_20241231","熊本駅前",,,,,,,"1"
"1_1112_2_20241231","1_5_20241231","5_401000170_20241231","熊本駅前",,,,,,,"1"
"1_2011_1_20241231","1_1_20241231","1_101000082_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_2011_1_20241231","1_4_20241231","4_501000018_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_2011_1_20241231","1_4_20241231","4_501000025_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_2011_1_20241231","1_4_20241231","4_501000035_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_2011_1_20241231","1_4_20241231","4_501000051_20241231","菊池温泉・市民広場前",,,,,,,"1"
"1_2011_1_20241231","1_4_20241231","4_501000053_20241231","菊池温泉・市民広場前",,,,,,,"1"
